========================================
Experiment: PID Controller + Point Mass
========================================

Simulation Parameters
---------------------
Target Position : 10.0 m
Simulation Time : 30.0 s
Time Step (dt) : 0.01 s

Controller
----------
Kp : 2.0
Ki : 1.0
Kd : 2.0

Plant
-----
Mass : 1.0 kg

Observed Results
----------------
- Position converges to the target.
- The steps become shorter and shorter
- Maximum observed position: 10
- PID control is very stabe for spring mass damper

Logs
----
time,position,velocity,controller_output
5.99, 9.58561, -0.550959, 0.995337
6, 9.5802, -0.541006, 0.990449
6.01, 9.57489, -0.531102, 0.985513
6.02, 9.56968, -0.521246, 0.980531
6.03, 9.56456, -0.511441, 0.975503
6.04, 9.55955, -0.501686, 0.970431
6.05, 9.55463, -0.491982, 0.965316
6.06, 9.5498, -0.482329, 0.960158
6.07, 9.54508, -0.472727, 0.954959
6.08, 9.54045, -0.463177, 0.949719
6.09, 9.53591, -0.45368, 0.944439
6.1, 9.53147, -0.444236, 0.93912
6.11, 9.52712, -0.434845, 0.933763
6.12, 9.52286, -0.425507, 0.92837
6.13, 9.5187, -0.416223, 0.92294
6.14, 9.51463, -0.406994, 0.917475
6.15, 9.51065, -0.397819, 0.911975
6.16, 9.50677, -0.388699, 0.906442
6.17, 9.50297, -0.379635, 0.900876
6.18, 9.49926, -0.370626, 0.895278
6.19, 9.49565, -0.361674, 0.88965
6.2, 9.49212, -0.352777, 0.883991
6.21, 9.48868, -0.343937, 0.878303
6.22, 9.48533, -0.335154, 0.872587
6.23, 9.48206, -0.326428, 0.866843
6.24, 9.47889, -0.31776, 0.861073
6.25, 9.47579, -0.309149, 0.855276
6.26, 9.47279, -0.300596, 0.849455
6.27, 9.46987, -0.292102, 0.843609
6.28, 9.46703, -0.283666, 0.83774
6.29, 9.46428, -0.275288, 0.831848
6.3, 9.46161, -0.26697, 0.825934
6.31, 9.45902, -0.25871, 0.82
6.32, 9.45652, -0.25051, 0.814045
6.33, 9.45409, -0.24237, 0.80807
6.34, 9.45175, -0.234289, 0.802077
6.35, 9.44949, -0.226269, 0.796066
6.36, 9.4473, -0.218308, 0.790038
6.37, 9.4452, -0.210407, 0.783993
6.38, 9.44317, -0.202568, 0.777933
6.39, 9.44123, -0.194788, 0.771858
6.4, 9.43935, -0.18707, 0.765769
6.41, 9.43756, -0.179412, 0.759666
6.42, 9.43584, -0.171815, 0.753551
6.43, 9.4342, -0.16428, 0.747423
6.44, 9.43263, -0.156806, 0.741284
6.45, 9.43114, -0.149393, 0.735135
6.46, 9.42972, -0.142041, 0.728976
6.47, 9.42837, -0.134752, 0.722808
6.48, 9.42709, -0.127523, 0.716631
6.49, 9.42589, -0.120357, 0.710447
6.5, 9.42476, -0.113253, 0.704256
6.51, 9.4237, -0.10621, 0.698058
6.52, 9.4227, -0.0992296, 0.691854
6.53, 9.42178, -0.092311, 0.685645
6.54, 9.42093, -0.0854546, 0.679432
6.55, 9.42014, -0.0786603, 0.673215
6.56, 9.41942, -0.0719281, 0.666995
6.57, 9.41877, -0.0652581, 0.660773
6.58, 9.41818, -0.0586504, 0.654549
6.59, 9.41766, -0.0521049, 0.648323
6.6, 9.4172, -0.0456217, 0.642097
6.61, 9.41681, -0.0392007, 0.635871
6.62, 9.41648, -0.032842, 0.629646
6.63, 9.41622, -0.0265456, 0.623422
6.64, 9.41602, -0.0203113, 0.617199
6.65, 9.41587, -0.0141393, 0.610979
6.66, 9.41579, -0.00802955, 0.604762
6.67, 9.41577, -0.00198193, 0.598549
6.68, 9.41581, 0.00400356, 0.59234
6.69, 9.41591, 0.00992696, 0.586135
6.7, 9.41607, 0.0157883, 0.579936
6.71, 9.41629, 0.0215877, 0.573743
6.72, 9.41656, 0.0273251, 0.567556
6.73, 9.41689, 0.0330007, 0.561376
6.74, 9.41728, 0.0386144, 0.555203
6.75, 9.41772, 0.0441665, 0.549039
6.76, 9.41821, 0.0496568, 0.542883
6.77, 9.41877, 0.0550857, 0.536736
6.78, 9.41937, 0.060453, 0.530598
6.79, 9.42003, 0.065759, 0.524471
6.8, 9.42074, 0.0710037, 0.518354
6.81, 9.4215, 0.0761872, 0.512248
6.82, 9.42231, 0.0813097, 0.506154
6.83, 9.42318, 0.0863713, 0.500072
6.84, 9.42409, 0.091372, 0.494002
6.85, 9.42505, 0.096312, 0.487945
6.86, 9.42606, 0.101191, 0.481902
6.87, 9.42712, 0.10601, 0.475872
6.88, 9.42823, 0.110769, 0.469857
6.89, 9.42939, 0.115468, 0.463857
6.9, 9.43059, 0.120106, 0.457871
6.91, 9.43184, 0.124685, 0.451902
6.92, 9.43313, 0.129204, 0.445949
6.93, 9.43446, 0.133664, 0.440012
6.94, 9.43584, 0.138064, 0.434092
6.95, 9.43727, 0.142405, 0.428189
6.96, 9.43874, 0.146686, 0.422304
6.97, 9.44024, 0.15091, 0.416438
6.98, 9.4418, 0.155074, 0.410589
6.99, 9.44339, 0.15918, 0.40476
7, 9.44502, 0.163227, 0.39895
7.01, 9.44669, 0.167217, 0.39316
7.02, 9.4484, 0.171148, 0.38739
7.03, 9.45015, 0.175022, 0.38164
7.04, 9.45194, 0.178839, 0.375911
7.05, 9.45377, 0.182598, 0.370203
7.06, 9.45563, 0.1863, 0.364517
7.07, 9.45753, 0.189945, 0.358852
7.08, 9.45947, 0.193534, 0.35321
7.09, 9.46144, 0.197066, 0.34759
7.1, 9.46344, 0.200542, 0.341993
7.11, 9.46548, 0.203962, 0.336419
7.12, 9.46755, 0.207326, 0.330869
7.13, 9.46966, 0.210634, 0.325342
7.14, 9.4718, 0.213888, 0.319839
7.15, 9.47397, 0.217086, 0.314361
7.16, 9.47617, 0.22023, 0.308908
7.17, 9.47841, 0.223319, 0.303479
7.18, 9.48067, 0.226354, 0.298076
7.19, 9.48296, 0.229334, 0.292698
7.2, 9.48529, 0.232261, 0.287346
7.21, 9.48764, 0.235135, 0.28202
7.22, 9.49002, 0.237955, 0.27672
7.23, 9.49242, 0.240722, 0.271447
7.24, 9.49486, 0.243437, 0.266201
7.25, 9.49732, 0.246099, 0.260982
7.26, 9.49981, 0.248709, 0.25579
7.27, 9.50232, 0.251266, 0.250625
7.28, 9.50486, 0.253773, 0.245489
7.29, 9.50742, 0.256228, 0.24038
7.3, 9.51, 0.258631, 0.2353
7.31, 9.51261, 0.260984, 0.230248
7.32, 9.51525, 0.263287, 0.225225
7.33, 9.5179, 0.265539, 0.220231
7.34, 9.52058, 0.267741, 0.215265
7.35, 9.52328, 0.269894, 0.21033
7.36, 9.526, 0.271997, 0.205423
7.37, 9.52874, 0.274052, 0.200546
7.38, 9.5315, 0.276057, 0.195699
7.39, 9.53428, 0.278014, 0.190882
7.4, 9.53708, 0.279923, 0.186095
7.41, 9.5399, 0.281784, 0.181338
7.42, 9.54273, 0.283597, 0.176612
7.43, 9.54559, 0.285363, 0.171917
7.44, 9.54846, 0.287083, 0.167252
7.45, 9.55135, 0.288755, 0.162619
7.46, 9.55425, 0.290381, 0.158016
7.47, 9.55717, 0.291961, 0.153445
7.48, 9.5601, 0.293496, 0.148905
7.49, 9.56305, 0.294985, 0.144397
7.5, 9.56602, 0.296429, 0.13992
7.51, 9.569, 0.297828, 0.135475
7.52, 9.57199, 0.299183, 0.131062
7.53, 9.57499, 0.300493, 0.126681
7.54, 9.57801, 0.30176, 0.122332
7.55, 9.58104, 0.302984, 0.118016
7.56, 9.58408, 0.304164, 0.113731
7.57, 9.58714, 0.305301, 0.109479
7.58, 9.5902, 0.306396, 0.10526
7.59, 9.59327, 0.307448, 0.101073
7.6, 9.59636, 0.308459, 0.0969185
7.61, 9.59945, 0.309428, 0.0927971
7.62, 9.60256, 0.310356, 0.0887084
7.63, 9.60567, 0.311243, 0.0846527
7.64, 9.60879, 0.31209, 0.08063
7.65, 9.61192, 0.312896, 0.0766402
7.66, 9.61506, 0.313663, 0.0726836
7.67, 9.6182, 0.314389, 0.0687602
7.68, 9.62135, 0.315077, 0.0648699
7.69, 9.62451, 0.315726, 0.061013
7.7, 9.62767, 0.316336, 0.0571893
7.71, 9.63084, 0.316908, 0.0533989
7.72, 9.63401, 0.317442, 0.049642
7.73, 9.63719, 0.317938, 0.0459184
7.74, 9.64038, 0.318397, 0.0422284
7.75, 9.64357, 0.31882, 0.0385717
7.76, 9.64676, 0.319205, 0.0349486
7.77, 9.64995, 0.319555, 0.031359
7.78, 9.65315, 0.319868, 0.027803
7.79, 9.65635, 0.320147, 0.0242804
7.8, 9.65956, 0.320389, 0.0207915
7.81, 9.66276, 0.320597, 0.0173361
7.82, 9.66597, 0.320771, 0.0139142
7.83, 9.66918, 0.32091, 0.0105259
7.84, 9.67239, 0.321015, 0.00717122
7.85, 9.6756, 0.321087, 0.00385006
7.86, 9.67881, 0.321125, 0.000562428
7.87, 9.68202, 0.321131, -0.00269167
7.88, 9.68523, 0.321104, -0.00591226
7.89, 9.68844, 0.321045, -0.00909936
7.9, 9.69165, 0.320954, -0.012253
7.91, 9.69486, 0.320831, -0.0153732
7.92, 9.69807, 0.320678, -0.01846
7.93, 9.70127, 0.320493, -0.0215134
7.94, 9.70448, 0.320278, -0.0245334
7.95, 9.70768, 0.320032, -0.0275202
7.96, 9.71088, 0.319757, -0.0304737
7.97, 9.71407, 0.319453, -0.033394
7.98, 9.71726, 0.319119, -0.0362811
7.99, 9.72045, 0.318756, -0.039135
8, 9.72363, 0.318364, -0.0419559
8.01, 9.72681, 0.317945, -0.0447438
8.02, 9.72999, 0.317497, -0.0474988
8.03, 9.73316, 0.317022, -0.0502208
8.04, 9.73632, 0.31652, -0.05291
8.05, 9.73948, 0.315991, -0.0555665
8.06, 9.74264, 0.315435, -0.0581902
8.07, 9.74578, 0.314854, -0.0607813
8.08, 9.74893, 0.314246, -0.0633399
8.09, 9.75206, 0.313612, -0.065866
8.1, 9.75519, 0.312954, -0.0683597
8.11, 9.75832, 0.31227, -0.070821
8.12, 9.76143, 0.311562, -0.0732501
8.13, 9.76454, 0.310829, -0.0756471
8.14, 9.76764, 0.310073, -0.078012
8.15, 9.77073, 0.309293, -0.080345
8.16, 9.77382, 0.308489, -0.0826461
8.17, 9.77689, 0.307663, -0.0849153
8.18, 9.77996, 0.306814, -0.0871529
8.19, 9.78302, 0.305942, -0.0893589
8.2, 9.78607, 0.305049, -0.0915335
8.21, 9.78911, 0.304133, -0.0936766
8.22, 9.79215, 0.303197, -0.0957885
8.23, 9.79517, 0.302239, -0.0978691
8.24, 9.79818, 0.30126, -0.0999188
8.25, 9.80118, 0.300261, -0.101937
8.26, 9.80418, 0.299241, -0.103925
8.27, 9.80716, 0.298202, -0.105882
8.28, 9.81013, 0.297143, -0.107809
8.29, 9.81309, 0.296065, -0.109705
8.3, 9.81604, 0.294968, -0.111571
8.31, 9.81898, 0.293852, -0.113406
8.32, 9.82191, 0.292718, -0.115211
8.33, 9.82482, 0.291566, -0.116987
8.34, 9.82773, 0.290396, -0.118732
8.35, 9.83062, 0.289209, -0.120448
8.36, 9.8335, 0.288005, -0.122134
8.37, 9.83637, 0.286783, -0.123791
8.38, 9.83922, 0.285545, -0.125418
8.39, 9.84206, 0.284291, -0.127016
8.4, 9.84489, 0.283021, -0.128585
8.41, 9.84771, 0.281735, -0.130125
8.42, 9.85052, 0.280434, -0.131636
8.43, 9.85331, 0.279118, -0.133119
8.44, 9.85608, 0.277786, -0.134573
8.45, 9.85885, 0.276441, -0.135999
8.46, 9.8616, 0.275081, -0.137397
8.47, 9.86434, 0.273707, -0.138766
8.48, 9.86706, 0.272319, -0.140108
8.49, 9.86977, 0.270918, -0.141422
8.5, 9.87246, 0.269504, -0.142708
8.51, 9.87514, 0.268077, -0.143967
8.52, 9.87781, 0.266637, -0.145198
8.53, 9.88046, 0.265185, -0.146403
8.54, 9.8831, 0.263721, -0.14758
8.55, 9.88572, 0.262245, -0.148731
8.56, 9.88833, 0.260758, -0.149855
8.57, 9.89092, 0.259259, -0.150952
8.58, 9.8935, 0.25775, -0.152023
8.59, 9.89606, 0.25623, -0.153068
8.6, 9.89861, 0.254699, -0.154086
8.61, 9.90114, 0.253158, -0.155079
8.62, 9.90366, 0.251607, -0.156046
8.63, 9.90616, 0.250047, -0.156988
8.64, 9.90864, 0.248477, -0.157904
8.65, 9.91111, 0.246898, -0.158795
8.66, 9.91356, 0.24531, -0.159661
8.67, 9.916, 0.243713, -0.160502
8.68, 9.91842, 0.242108, -0.161318
8.69, 9.92083, 0.240495, -0.16211
8.7, 9.92322, 0.238874, -0.162878
8.71, 9.92559, 0.237245, -0.163621
8.72, 9.92795, 0.235609, -0.16434
8.73, 9.93028, 0.233966, -0.165036
8.74, 9.93261, 0.232315, -0.165707
8.75, 9.93491, 0.230658, -0.166355
8.76, 9.9372, 0.228995, -0.16698
8.77, 9.93948, 0.227325, -0.167582
8.78, 9.94173, 0.225649, -0.168161
8.79, 9.94397, 0.223967, -0.168716
8.8, 9.9462, 0.22228, -0.16925
8.81, 9.9484, 0.220588, -0.16976
8.82, 9.95059, 0.21889, -0.170249
8.83, 9.95276, 0.217188, -0.170715
8.84, 9.95492, 0.21548, -0.17116
8.85, 9.95706, 0.213769, -0.171583
8.86, 9.95918, 0.212053, -0.171984
8.87, 9.96128, 0.210333, -0.172364
8.88, 9.96337, 0.20861, -0.172722
8.89, 9.96543, 0.206882, -0.17306
8.9, 9.96749, 0.205152, -0.173376
8.91, 9.96952, 0.203418, -0.173672
8.92, 9.97154, 0.201681, -0.173948
8.93, 9.97354, 0.199942, -0.174203
8.94, 9.97552, 0.1982, -0.174438
8.95, 9.97748, 0.196455, -0.174653
8.96, 9.97943, 0.194709, -0.174849
8.97, 9.98136, 0.19296, -0.175025
8.98, 9.98327, 0.19121, -0.175181
8.99, 9.98517, 0.189458, -0.175318
9, 9.98704, 0.187705, -0.175437
9.01, 9.9889, 0.185951, -0.175536
9.02, 9.99074, 0.184195, -0.175616
9.03, 9.99257, 0.182439, -0.175679
9.04, 9.99438, 0.180682, -0.175722
9.05, 9.99617, 0.178925, -0.175748
9.06, 9.99794, 0.177168, -0.175756
9.07, 9.99969, 0.17541, -0.175746
9.08, 10.0014, 0.173653, -0.175718
9.09, 10.0031, 0.171896, -0.175673
9.1, 10.0048, 0.170139, -0.175611
9.11, 10.0065, 0.168383, -0.175532
9.12, 10.0082, 0.166627, -0.175436
9.13, 10.0098, 0.164873, -0.175323
9.14, 10.0115, 0.16312, -0.175194
9.15, 10.0131, 0.161368, -0.175048
9.16, 10.0147, 0.159617, -0.174886
9.17, 10.0163, 0.157868, -0.174709
9.18, 10.0178, 0.156121, -0.174515
9.19, 10.0194, 0.154376, -0.174306
9.2, 10.0209, 0.152633, -0.174082
9.21, 10.0224, 0.150892, -0.173842
9.22, 10.0239, 0.149154, -0.173587
9.23, 10.0254, 0.147418, -0.173318
9.24, 10.0268, 0.145685, -0.173033
9.25, 10.0283, 0.143955, -0.172734
9.26, 10.0297, 0.142227, -0.172421
9.27, 10.0311, 0.140503, -0.172094
9.28, 10.0325, 0.138782, -0.171752
9.29, 10.0339, 0.137065, -0.171397
9.3, 10.0352, 0.135351, -0.171028
9.31, 10.0365, 0.13364, -0.170646
9.32, 10.0379, 0.131934, -0.17025
9.33, 10.0392, 0.130231, -0.169842
9.34, 10.0405, 0.128533, -0.16942
9.35, 10.0417, 0.126839, -0.168986
9.36, 10.043, 0.125149, -0.168538
9.37, 10.0442, 0.123463, -0.168079
9.38, 10.0454, 0.121783, -0.167607
9.39, 10.0466, 0.120107, -0.167124
9.4, 10.0478, 0.118435, -0.166628
9.41, 10.049, 0.116769, -0.166121
9.42, 10.0501, 0.115108, -0.165602
9.43, 10.0513, 0.113452, -0.165071
9.44, 10.0524, 0.111801, -0.16453
9.45, 10.0535, 0.110156, -0.163977
9.46, 10.0546, 0.108516, -0.163413
9.47, 10.0556, 0.106882, -0.162839
9.48, 10.0567, 0.105254, -0.162254
9.49, 10.0577, 0.103631, -0.161659
9.5, 10.0587, 0.102014, -0.161054
9.51, 10.0597, 0.100404, -0.160438
9.52, 10.0607, 0.0987995, -0.159813
9.53, 10.0617, 0.0972014, -0.159178
9.54, 10.0627, 0.0956096, -0.158533
9.55, 10.0636, 0.0940243, -0.157879
9.56, 10.0645, 0.0924455, -0.157215
9.57, 10.0654, 0.0908734, -0.156543
9.58, 10.0663, 0.0893079, -0.155862
9.59, 10.0672, 0.0877493, -0.155171
9.6, 10.0681, 0.0861976, -0.154473
9.61, 10.0689, 0.0846529, -0.153765
9.62, 10.0697, 0.0831152, -0.15305
9.63, 10.0706, 0.0815847, -0.152326
9.64, 10.0714, 0.0800615, -0.151595
9.65, 10.0722, 0.0785455, -0.150855
9.66, 10.0729, 0.077037, -0.150108
9.67, 10.0737, 0.0755359, -0.149353
9.68, 10.0744, 0.0740423, -0.148591
9.69, 10.0751, 0.0725564, -0.147822
9.7, 10.0759, 0.0710782, -0.147046
9.71, 10.0765, 0.0696077, -0.146262
9.72, 10.0772, 0.0681451, -0.145472
9.73, 10.0779, 0.0666904, -0.144676
9.74, 10.0786, 0.0652436, -0.143873
9.75, 10.0792, 0.0638049, -0.143063
9.76, 10.0798, 0.0623743, -0.142247
9.77, 10.0804, 0.0609518, -0.141426
9.78, 10.081, 0.0595376, -0.140598
9.79, 10.0816, 0.0581316, -0.139765
9.8, 10.0822, 0.0567339, -0.138926
9.81, 10.0827, 0.0553447, -0.138081
9.82, 10.0833, 0.0539639, -0.137232
9.83, 10.0838, 0.0525915, -0.136377
9.84, 10.0843, 0.0512278, -0.135517
9.85, 10.0848, 0.0498726, -0.134652
9.86, 10.0853, 0.0485261, -0.133782
9.87, 10.0858, 0.0471883, -0.132908
9.88, 10.0862, 0.0458592, -0.132029
9.89, 10.0867, 0.0445389, -0.131146
9.9, 10.0871, 0.0432274, -0.130258
9.91, 10.0875, 0.0419249, -0.129367
9.92, 10.0879, 0.0406312, -0.128471
9.93, 10.0883, 0.0393465, -0.127572
9.94, 10.0887, 0.0380708, -0.126668
9.95, 10.0891, 0.0368041, -0.125762
9.96, 10.0894, 0.0355465, -0.124852
9.97, 10.0898, 0.0342979, -0.123938
9.98, 10.0901, 0.0330586, -0.123021
9.99, 10.0904, 0.0318284, -0.122102
10, 10.0907, 0.0306073, -0.121179
10.01, 10.091, 0.0293956, -0.120253
10.02, 10.0913, 0.028193, -0.119325
10.03, 10.0916, 0.0269998, -0.118394
10.04, 10.0918, 0.0258158, -0.11746
10.05, 10.0921, 0.0246412, -0.116525
10.06, 10.0923, 0.023476, -0.115587
10.07, 10.0925, 0.0223201, -0.114646
10.08, 10.0927, 0.0211737, -0.113704
10.09, 10.0929, 0.0200366, -0.11276
10.1, 10.0931, 0.018909, -0.111814
10.11, 10.0933, 0.0177909, -0.110867
10.12, 10.0935, 0.0166822, -0.109918
10.13, 10.0936, 0.015583, -0.108967
10.14, 10.0938, 0.0144933, -0.108016
10.15, 10.0939, 0.0134132, -0.107063
10.16, 10.094, 0.0123426, -0.106108
10.17, 10.0941, 0.0112815, -0.105153
10.18, 10.0942, 0.0102299, -0.104197
10.19, 10.0943, 0.00918797, -0.10324
10.2, 10.0944, 0.00815557, -0.102283
10.21, 10.0945, 0.00713275, -0.101324
10.22, 10.0945, 0.0061195, -0.100366
10.23, 10.0946, 0.00511584, -0.0994067
10.24, 10.0946, 0.00412178, -0.0984474
10.25, 10.0947, 0.0031373, -0.0974879
10.26, 10.0947, 0.00216242, -0.0965283
10.27, 10.0947, 0.00119714, -0.0955687
10.28, 10.0947, 0.000241454, -0.0946092
10.29, 10.0947, -0.000704637, -0.0936498
10.3, 10.0947, -0.00164114, -0.0926908
10.31, 10.0947, -0.00256804, -0.0917322
10.32, 10.0946, -0.00348537, -0.090774
10.33, 10.0946, -0.00439311, -0.0898165
10.34, 10.0945, -0.00529127, -0.0888595
10.35, 10.0945, -0.00617987, -0.0879034
10.36, 10.0944, -0.0070589, -0.086948
10.37, 10.0943, -0.00792838, -0.0859936
10.38, 10.0942, -0.00878832, -0.0850402
10.39, 10.0941, -0.00963872, -0.0840879
10.4, 10.094, -0.0104796, -0.0831368
10.41, 10.0939, -0.011311, -0.0821869
10.42, 10.0938, -0.0121328, -0.0812384
10.43, 10.0937, -0.0129452, -0.0802913
10.44, 10.0935, -0.0137481, -0.0793457
10.45, 10.0934, -0.0145416, -0.0784017
10.46, 10.0932, -0.0153256, -0.0774594
10.47, 10.0931, -0.0161002, -0.0765188
10.48, 10.0929, -0.0168654, -0.07558
10.49, 10.0927, -0.0176212, -0.0746432
10.5, 10.0925, -0.0183676, -0.0737083
10.51, 10.0923, -0.0191047, -0.0727754
10.52, 10.0921, -0.0198325, -0.0718447
10.53, 10.0919, -0.0205509, -0.0709162
10.54, 10.0917, -0.0212601, -0.0699899
10.55, 10.0915, -0.02196, -0.069066
10.56, 10.0913, -0.0226506, -0.0681444
10.57, 10.091, -0.0233321, -0.0672254
10.58, 10.0908, -0.0240043, -0.0663088
10.59, 10.0906, -0.0246674, -0.0653949
10.6, 10.0903, -0.0253214, -0.0644836
10.61, 10.09, -0.0259662, -0.0635751
10.62, 10.0898, -0.0266019, -0.0626693
10.63, 10.0895, -0.0272286, -0.0617665
10.64, 10.0892, -0.0278463, -0.0608665
10.65, 10.0889, -0.028455, -0.0599695
10.66, 10.0887, -0.0290547, -0.0590756
10.67, 10.0884, -0.0296454, -0.0581847
10.68, 10.0881, -0.0302273, -0.057297
10.69, 10.0877, -0.0308002, -0.0564126
10.7, 10.0874, -0.0313644, -0.0555314
10.71, 10.0871, -0.0319197, -0.0546535
10.72, 10.0868, -0.0324662, -0.053779
10.73, 10.0865, -0.033004, -0.0529079
10.74, 10.0861, -0.0335331, -0.0520404
10.75, 10.0858, -0.0340535, -0.0511763
10.76, 10.0854, -0.0345652, -0.0503159
10.77, 10.0851, -0.0350684, -0.0494591
10.78, 10.0847, -0.035563, -0.048606
10.79, 10.0844, -0.0360491, -0.0477566
10.8, 10.084, -0.0365266, -0.046911
10.81, 10.0836, -0.0369957, -0.0460692
10.82, 10.0833, -0.0374564, -0.0452313
10.83, 10.0829, -0.0379087, -0.0443973
10.84, 10.0825, -0.0383527, -0.0435673
10.85, 10.0821, -0.0387884, -0.0427413
10.86, 10.0817, -0.0392158, -0.0419194
10.87, 10.0813, -0.039635, -0.0411015
10.88, 10.0809, -0.040046, -0.0402878
10.89, 10.0805, -0.0404489, -0.0394782
10.9, 10.0801, -0.0408437, -0.0386729
10.91, 10.0797, -0.0412304, -0.0378718
10.92, 10.0793, -0.0416091, -0.037075
10.93, 10.0789, -0.0419799, -0.0362825
10.94, 10.0784, -0.0423427, -0.0354944
10.95, 10.078, -0.0426976, -0.0347106
10.96, 10.0776, -0.0430447, -0.0339313
10.97, 10.0771, -0.0433841, -0.0331565
10.98, 10.0767, -0.0437156, -0.0323861
10.99, 10.0763, -0.0440395, -0.0316203
11, 10.0758, -0.0443557, -0.0308591
11.01, 10.0754, -0.0446643, -0.0301024
11.02, 10.0749, -0.0449653, -0.0293503
11.03, 10.0745, -0.0452588, -0.0286029
11.04, 10.074, -0.0455448, -0.0278602
11.05, 10.0736, -0.0458234, -0.0271221
11.06, 10.0731, -0.0460946, -0.0263888
11.07, 10.0726, -0.0463585, -0.0256602
11.08, 10.0722, -0.0466151, -0.0249364
11.09, 10.0717, -0.0468645, -0.0242175
11.1, 10.0712, -0.0471067, -0.0235033
11.11, 10.0708, -0.0473417, -0.022794
11.12, 10.0703, -0.0475697, -0.0220896
11.13, 10.0698, -0.0477905, -0.02139
11.14, 10.0693, -0.0480044, -0.0206954
11.15, 10.0688, -0.0482114, -0.0200057
11.16, 10.0684, -0.0484115, -0.0193209
11.17, 10.0679, -0.0486047, -0.0186411
11.18, 10.0674, -0.0487911, -0.0179663
11.19, 10.0669, -0.0489707, -0.0172966
11.2, 10.0664, -0.0491437, -0.0166318
11.21, 10.0659, -0.04931, -0.0159721
11.22, 10.0654, -0.0494697, -0.0153174
11.23, 10.0649, -0.0496229, -0.0146678
11.24, 10.0644, -0.0497696, -0.0140233
11.25, 10.0639, -0.0499098, -0.0133838
11.26, 10.0634, -0.0500437, -0.0127495
11.27, 10.0629, -0.0501712, -0.0121203
11.28, 10.0624, -0.0502924, -0.0114962
11.29, 10.0619, -0.0504073, -0.0108773
11.3, 10.0614, -0.0505161, -0.0102635
11.31, 10.0609, -0.0506187, -0.00965491
11.32, 10.0604, -0.0507153, -0.00905146
11.33, 10.0599, -0.0508058, -0.00845319
11.34, 10.0594, -0.0508903, -0.00786011
11.35, 10.0589, -0.0509689, -0.00727222
11.36, 10.0584, -0.0510417, -0.00668953
11.37, 10.0578, -0.0511086, -0.00611204
11.38, 10.0573, -0.0511697, -0.00553976
11.39, 10.0568, -0.0512251, -0.0049727
11.4, 10.0563, -0.0512748, -0.00441086
11.41, 10.0558, -0.0513189, -0.00385424
11.42, 10.0553, -0.0513574, -0.00330284
11.43, 10.0548, -0.0513905, -0.00275668
11.44, 10.0543, -0.051418, -0.00221574
11.45, 10.0537, -0.0514402, -0.00168004
11.46, 10.0532, -0.051457, -0.00114957
11.47, 10.0527, -0.0514685, -0.000624329
11.48, 10.0522, -0.0514747, -0.000104323
11.49, 10.0517, -0.0514758, 0.000410452
11.5, 10.0512, -0.0514717, 0.000919996
11.51, 10.0507, -0.0514625, 0.00142431
11.52, 10.0501, -0.0514482, 0.0019234
11.53, 10.0496, -0.051429, 0.00241727
11.54, 10.0491, -0.0514048, 0.00290591
11.55, 10.0486, -0.0513758, 0.00338934
11.56, 10.0481, -0.0513419, 0.00386756
11.57, 10.0476, -0.0513032, 0.00434057
11.58, 10.0471, -0.0512598, 0.00480837
11.59, 10.0465, -0.0512117, 0.00527098
11.6, 10.046, -0.051159, 0.0057284
11.61, 10.0455, -0.0511017, 0.00618064
11.62, 10.045, -0.0510399, 0.0066277
11.63, 10.0445, -0.0509736, 0.00706959
11.64, 10.044, -0.0509029, 0.00750632
11.65, 10.0435, -0.0508279, 0.00793789
11.66, 10.043, -0.0507485, 0.00836432
11.67, 10.0425, -0.0506649, 0.00878562
11.68, 10.042, -0.050577, 0.00920179
11.69, 10.0415, -0.050485, 0.00961284
11.7, 10.041, -0.0503889, 0.0100188
11.71, 10.0405, -0.0502887, 0.0104197
11.72, 10.04, -0.0501845, 0.0108154
11.73, 10.0395, -0.0500763, 0.0112061
11.74, 10.039, -0.0499643, 0.0115918
11.75, 10.0385, -0.0498483, 0.0119724
11.76, 10.038, -0.0497286, 0.0123479
11.77, 10.0375, -0.0496051, 0.0127185
11.78, 10.037, -0.0494779, 0.013084
11.79, 10.0365, -0.0493471, 0.0134446
11.8, 10.036, -0.0492127, 0.0138001
11.81, 10.0355, -0.0490747, 0.0141507
11.82, 10.035, -0.0489332, 0.0144964
11.83, 10.0345, -0.0487882, 0.0148371
11.84, 10.034, -0.0486398, 0.0151729
11.85, 10.0335, -0.0484881, 0.0155038
11.86, 10.0331, -0.048333, 0.0158298
11.87, 10.0326, -0.0481748, 0.016151
11.88, 10.0321, -0.0480132, 0.0164673
11.89, 10.0316, -0.0478486, 0.0167787
11.9, 10.0311, -0.0476808, 0.0170854
11.91, 10.0307, -0.0475099, 0.0173872
11.92, 10.0302, -0.0473361, 0.0176843
11.93, 10.0297, -0.0471592, 0.0179766
11.94, 10.0293, -0.0469794, 0.0182641
11.95, 10.0288, -0.0467968, 0.018547
11.96, 10.0283, -0.0466113, 0.0188251
11.97, 10.0279, -0.0464231, 0.0190985
11.98, 10.0274, -0.0462321, 0.0193673
11.99, 10.0269, -0.0460384, 0.0196314
12, 10.0265, -0.0458421, 0.0198909
12.01, 10.026, -0.0456432, 0.0201458
12.02, 10.0256, -0.0454417, 0.0203962
12.03, 10.0251, -0.0452378, 0.0206419
12.04, 10.0247, -0.0450314, 0.0208831
