========================================
Experiment: PI Controller + Spring Mass Damper
========================================

Simulation Parameters
---------------------
Target Position : 10.0 m
Simulation Time : 50.0 s
Time Step (dt) : 0.01 s

Controller
----------
Kp : 2.0
Ki : 1.0

Plant
-----
Mass : 1.0 kg
Spring Constant : 2.0
Damping Coefficient : 1.0

Observed Results
----------------
- Position converges to the target.
- The steps become shorter and shorter
- Maximum observed position: 9.99999
- PI control is stabe for spring mass damper

Logs
----
time,position,velocity,controller_output
6.07, 8.80447, -0.680174, 18.3212
6.08, 8.7978, -0.66625, 18.3465
6.09, 8.79128, -0.652079, 18.3716
6.1, 8.78491, -0.637667, 18.3965
6.11, 8.77868, -0.623023, 18.4212
6.12, 8.77259, -0.608154, 18.4456
6.13, 8.76666, -0.593068, 18.4698
6.14, 8.76089, -0.577773, 18.4938
6.15, 8.75526, -0.562275, 18.5175
6.16, 8.7498, -0.546583, 18.5409
6.17, 8.74449, -0.530704, 18.5641
6.18, 8.73934, -0.514646, 18.587
6.19, 8.73436, -0.498416, 18.6096
6.2, 8.72954, -0.482023, 18.6319
6.21, 8.72488, -0.465474, 18.654
6.22, 8.7204, -0.448777, 18.6758
6.23, 8.71608, -0.431939, 18.6973
6.24, 8.71193, -0.414969, 18.7184
6.25, 8.70795, -0.397874, 18.7393
6.26, 8.70414, -0.380661, 18.7599
6.27, 8.70051, -0.363338, 18.7801
6.28, 8.69705, -0.345913, 18.8001
6.29, 8.69377, -0.328394, 18.8197
6.3, 8.69066, -0.310788, 18.839
6.31, 8.68773, -0.293103, 18.858
6.32, 8.68497, -0.275346, 18.8767
6.33, 8.6824, -0.257526, 18.895
6.34, 8.68, -0.239648, 18.913
6.35, 8.67778, -0.221722, 18.9307
6.36, 8.67575, -0.203754, 18.948
6.37, 8.67389, -0.185752, 18.9649
6.38, 8.67221, -0.167722, 18.9816
6.39, 8.67072, -0.149674, 18.9979
6.4, 8.6694, -0.131612, 19.0138
6.41, 8.66826, -0.113546, 19.0294
6.42, 8.66731, -0.0954821, 19.0446
6.43, 8.66653, -0.0774272, 19.0595
6.44, 8.66594, -0.0593885, 19.074
6.45, 8.66553, -0.041373, 19.0882
6.46, 8.66529, -0.0233877, 19.102
6.47, 8.66524, -0.00543935, 19.1155
6.48, 8.66536, 0.0124651, 19.1286
6.49, 8.66567, 0.030319, 19.1413
6.5, 8.66615, 0.0481157, 19.1537
6.51, 8.66681, 0.0658485, 19.1657
6.52, 8.66764, 0.083511, 19.1774
6.53, 8.66865, 0.101097, 19.1887
6.54, 8.66984, 0.118599, 19.1996
6.55, 8.6712, 0.136012, 19.2102
6.56, 8.67273, 0.15333, 19.2204
6.57, 8.67444, 0.170545, 19.2302
6.58, 8.67631, 0.187653, 19.2397
6.59, 8.67836, 0.204647, 19.2488
6.6, 8.68058, 0.221522, 19.2576
6.61, 8.68296, 0.238271, 19.266
6.62, 8.68551, 0.254889, 19.274
6.63, 8.68822, 0.27137, 19.2817
6.64, 8.6911, 0.287709, 19.2891
6.65, 8.69414, 0.3039, 19.296
6.66, 8.69734, 0.319939, 19.3027
6.67, 8.70069, 0.33582, 19.3089
6.68, 8.70421, 0.351537, 19.3149
6.69, 8.70788, 0.367086, 19.3204
6.7, 8.71171, 0.382462, 19.3257
6.71, 8.71568, 0.39766, 19.3306
6.72, 8.71981, 0.412675, 19.3351
6.73, 8.72408, 0.427504, 19.3393
6.74, 8.72851, 0.44214, 19.3432
6.75, 8.73307, 0.456581, 19.3467
6.76, 8.73778, 0.470821, 19.3499
6.77, 8.74263, 0.484856, 19.3528
6.78, 8.74761, 0.498683, 19.3554
6.79, 8.75274, 0.512298, 19.3576
6.8, 8.75799, 0.525696, 19.3595
6.81, 8.76338, 0.538874, 19.3611
6.82, 8.7689, 0.551829, 19.3624
6.83, 8.77455, 0.564556, 19.3633
6.84, 8.78032, 0.577053, 19.364
6.85, 8.78621, 0.589316, 19.3643
6.86, 8.79222, 0.601342, 19.3644
6.87, 8.79836, 0.613128, 19.3641
6.88, 8.8046, 0.624671, 19.3636
6.89, 8.81096, 0.635968, 19.3628
6.9, 8.81743, 0.647017, 19.3617
6.91, 8.82401, 0.657814, 19.3603
6.92, 8.83069, 0.668359, 19.3586
6.93, 8.83748, 0.678647, 19.3566
6.94, 8.84437, 0.688677, 19.3544
6.95, 8.85135, 0.698447, 19.3519
6.96, 8.85843, 0.707955, 19.3492
6.97, 8.8656, 0.717199, 19.3462
6.98, 8.87286, 0.726177, 19.3429
6.99, 8.88021, 0.734887, 19.3394
7, 8.88765, 0.743329, 19.3357
7.01, 8.89516, 0.751499, 19.3317
7.02, 8.90276, 0.759398, 19.3275
7.03, 8.91043, 0.767024, 19.3231
7.04, 8.91817, 0.774376, 19.3184
7.05, 8.92598, 0.781453, 19.3135
7.06, 8.93387, 0.788254, 19.3084
7.07, 8.94181, 0.794778, 19.3031
7.08, 8.94983, 0.801024, 19.2976
7.09, 8.9579, 0.806993, 19.2918
7.1, 8.96602, 0.812684, 19.2859
7.11, 8.9742, 0.818096, 19.2798
7.12, 8.98244, 0.823229, 19.2735
7.13, 8.99072, 0.828084, 19.2671
7.14, 8.99904, 0.832659, 19.2604
7.15, 9.00741, 0.836956, 19.2536
7.16, 9.01582, 0.840974, 19.2466
7.17, 9.02427, 0.844714, 19.2395
7.18, 9.03275, 0.848177, 19.2322
7.19, 9.04126, 0.851362, 19.2248
7.2, 9.04981, 0.854271, 19.2172
7.21, 9.05838, 0.856904, 19.2095
7.22, 9.06697, 0.859262, 19.2016
7.23, 9.07558, 0.861346, 19.1936
7.24, 9.08421, 0.863157, 19.1855
7.25, 9.09286, 0.864696, 19.1773
7.26, 9.10152, 0.865965, 19.169
7.27, 9.11019, 0.866965, 19.1605
7.28, 9.11887, 0.867696, 19.152
7.29, 9.12755, 0.868162, 19.1433
7.3, 9.13623, 0.868363, 19.1346
7.31, 9.14492, 0.868301, 19.1258
7.32, 9.1536, 0.867977, 19.1169
7.33, 9.16227, 0.867394, 19.1079
7.34, 9.17093, 0.866554, 19.0989
7.35, 9.17959, 0.865459, 19.0898
7.36, 9.18823, 0.86411, 19.0806
7.37, 9.19686, 0.862511, 19.0714
7.38, 9.20546, 0.860663, 19.0621
7.39, 9.21405, 0.858568, 19.0528
7.4, 9.22261, 0.85623, 19.0435
7.41, 9.23115, 0.85365, 19.0341
7.42, 9.23965, 0.850831, 19.0247
7.43, 9.24813, 0.847777, 19.0152
7.44, 9.25658, 0.844489, 19.0058
7.45, 9.26499, 0.84097, 18.9963
7.46, 9.27336, 0.837224, 18.9868
7.47, 9.28169, 0.833252, 18.9773
7.48, 9.28998, 0.82906, 18.9679
7.49, 9.29823, 0.824648, 18.9584
7.5, 9.30643, 0.820021, 18.9489
7.51, 9.31458, 0.815181, 18.9395
7.52, 9.32268, 0.810133, 18.93
7.53, 9.33073, 0.804878, 18.9206
7.54, 9.33873, 0.799421, 18.9113
7.55, 9.34666, 0.793765, 18.9019
7.56, 9.35454, 0.787914, 18.8926
7.57, 9.36236, 0.78187, 18.8834
7.58, 9.37012, 0.775638, 18.8741
7.59, 9.37781, 0.76922, 18.865
7.6, 9.38544, 0.762622, 18.8559
7.61, 9.39299, 0.755846, 18.8468
7.62, 9.40048, 0.748896, 18.8378
7.63, 9.4079, 0.741776, 18.8289
7.64, 9.41525, 0.734489, 18.8201
7.65, 9.42252, 0.72704, 18.8113
7.66, 9.42971, 0.719433, 18.8026
7.67, 9.43683, 0.711671, 18.794
7.68, 9.44386, 0.703758, 18.7855
7.69, 9.45082, 0.695698, 18.7771
7.7, 9.4577, 0.687496, 18.7688
7.71, 9.46449, 0.679155, 18.7605
7.72, 9.47119, 0.670679, 18.7524
7.73, 9.47782, 0.662072, 18.7444
7.74, 9.48435, 0.653339, 18.7365
7.75, 9.49079, 0.644484, 18.7287
7.76, 9.49715, 0.63551, 18.721
7.77, 9.50341, 0.626422, 18.7135
7.78, 9.50959, 0.617224, 18.706
7.79, 9.51566, 0.60792, 18.6987
7.8, 9.52165, 0.598515, 18.6915
7.81, 9.52754, 0.589012, 18.6845
7.82, 9.53333, 0.579415, 18.6775
7.83, 9.53903, 0.56973, 18.6707
7.84, 9.54463, 0.559959, 18.6641
7.85, 9.55013, 0.550108, 18.6576
7.86, 9.55553, 0.54018, 18.6512
7.87, 9.56084, 0.53018, 18.645
7.88, 9.56604, 0.520112, 18.639
7.89, 9.57114, 0.50998, 18.6331
7.9, 9.57613, 0.499788, 18.6273
7.91, 9.58103, 0.48954, 18.6217
7.92, 9.58582, 0.479241, 18.6163
7.93, 9.59051, 0.468895, 18.611
7.94, 9.5951, 0.458505, 18.6058
7.95, 9.59958, 0.448077, 18.6009
7.96, 9.60395, 0.437613, 18.5961
7.97, 9.60822, 0.427119, 18.5915
7.98, 9.61239, 0.416598, 18.587
7.99, 9.61645, 0.406055, 18.5827
8, 9.62041, 0.395492, 18.5786
8.01, 9.62426, 0.384916, 18.5747
8.02, 9.628, 0.374328, 18.5709
8.03, 9.63164, 0.363734, 18.5673
8.04, 9.63517, 0.353137, 18.5639
8.05, 9.63859, 0.342542, 18.5607
8.06, 9.64191, 0.331951, 18.5576
8.07, 9.64513, 0.321369, 18.5547
8.08, 9.64823, 0.3108, 18.552
8.09, 9.65124, 0.300248, 18.5495
8.1, 9.65413, 0.289716, 18.5472
8.11, 9.65693, 0.279208, 18.545
8.12, 9.65961, 0.268728, 18.5431
8.13, 9.6622, 0.258279, 18.5413
8.14, 9.66467, 0.247865, 18.5397
8.15, 9.66705, 0.237489, 18.5382
8.16, 9.66932, 0.227156, 18.537
8.17, 9.67149, 0.216868, 18.536
8.18, 9.67356, 0.206629, 18.5351
8.19, 9.67552, 0.196443, 18.5344
8.2, 9.67738, 0.186312, 18.5339
8.21, 9.67915, 0.17624, 18.5336
8.22, 9.68081, 0.166231, 18.5335
8.23, 9.68237, 0.156287, 18.5335
8.24, 9.68383, 0.146411, 18.5337
8.25, 9.6852, 0.136608, 18.5342
8.26, 9.68647, 0.12688, 18.5348
8.27, 9.68764, 0.117229, 18.5355
8.28, 9.68872, 0.107659, 18.5365
8.29, 9.6897, 0.098173, 18.5376
8.3, 9.69059, 0.0887736, 18.5389
8.31, 9.69138, 0.0794636, 18.5404
8.32, 9.69209, 0.0702458, 18.5421
8.33, 9.6927, 0.0611228, 18.544
8.34, 9.69322, 0.0520974, 18.546
8.35, 9.69365, 0.043172, 18.5482
8.36, 9.69399, 0.0343493, 18.5506
8.37, 9.69425, 0.0256317, 18.5531
8.38, 9.69442, 0.0170215, 18.5558
8.39, 9.6945, 0.00852122, 18.5587
8.4, 9.69451, 0.000133079, 18.5618
8.41, 9.69442, -0.00814069, 18.565
8.42, 9.69426, -0.0162979, 18.5684
8.43, 9.69402, -0.0243365, 18.5719
8.44, 9.6937, -0.0322543, 18.5756
8.45, 9.69329, -0.0400494, 18.5795
8.46, 9.69282, -0.0477199, 18.5835
8.47, 9.69226, -0.0552639, 18.5877
8.48, 9.69164, -0.0626795, 18.592
8.49, 9.69094, -0.0699651, 18.5965
8.5, 9.69017, -0.0771189, 18.6012
8.51, 9.68933, -0.0841394, 18.606
8.52, 9.68842, -0.0910249, 18.6109
8.53, 9.68744, -0.0977741, 18.616
8.54, 9.68639, -0.104385, 18.6212
8.55, 9.68529, -0.110857, 18.6266
8.56, 9.68411, -0.117189, 18.6321
8.57, 9.68288, -0.123379, 18.6377
8.58, 9.68159, -0.129425, 18.6435
8.59, 9.68023, -0.135328, 18.6494
8.6, 9.67882, -0.141086, 18.6554
8.61, 9.67735, -0.146697, 18.6616
8.62, 9.67583, -0.152161, 18.6679
8.63, 9.67426, -0.157478, 18.6743
8.64, 9.67263, -0.162645, 18.6808
8.65, 9.67095, -0.167664, 18.6874
8.66, 9.66923, -0.172532, 18.6942
8.67, 9.66746, -0.177249, 18.7011
8.68, 9.66564, -0.181815, 18.708
8.69, 9.66378, -0.186229, 18.7151
8.7, 9.66187, -0.190491, 18.7223
8.71, 9.65993, -0.1946, 18.7296
8.72, 9.65794, -0.198557, 18.737
8.73, 9.65592, -0.20236, 18.7445
8.74, 9.65386, -0.20601, 18.7521
8.75, 9.65176, -0.209506, 18.7598
8.76, 9.64963, -0.212849, 18.7675
8.77, 9.64747, -0.216038, 18.7754
8.78, 9.64528, -0.219073, 18.7833
8.79, 9.64306, -0.221955, 18.7913
8.8, 9.64082, -0.224684, 18.7994
8.81, 9.63854, -0.22726, 18.8075
8.82, 9.63625, -0.229682, 18.8158
8.83, 9.63393, -0.231953, 18.8241
8.84, 9.63159, -0.234071, 18.8324
8.85, 9.62923, -0.236038, 18.8409
8.86, 9.62685, -0.237853, 18.8494
8.87, 9.62445, -0.239518, 18.8579
8.88, 9.62204, -0.241033, 18.8665
8.89, 9.61962, -0.242398, 18.8752
8.9, 9.61718, -0.243615, 18.8839
8.91, 9.61473, -0.244684, 18.8926
8.92, 9.61228, -0.245606, 18.9014
8.93, 9.60981, -0.246382, 18.9102
8.94, 9.60734, -0.247012, 18.9191
8.95, 9.60487, -0.247498, 18.928
8.96, 9.60239, -0.24784, 18.9369
8.97, 9.59991, -0.248041, 18.9459
8.98, 9.59743, -0.2481, 18.9549
8.99, 9.59495, -0.248019, 18.9639
9, 9.59247, -0.247799, 18.9729
9.01, 9.59, -0.247441, 18.982
9.02, 9.58753, -0.246947, 18.991
9.03, 9.58506, -0.246318, 19.0001
9.04, 9.58261, -0.245555, 19.0092
9.05, 9.58016, -0.24466, 19.0183
9.06, 9.57773, -0.243634, 19.0274
9.07, 9.5753, -0.242478, 19.0365
9.08, 9.57289, -0.241195, 19.0456
9.09, 9.57049, -0.239785, 19.0547
9.1, 9.56811, -0.23825, 19.0637
9.11, 9.56574, -0.236593, 19.0728
9.12, 9.56339, -0.234813, 19.0819
9.13, 9.56107, -0.232914, 19.0909
9.14, 9.55876, -0.230897, 19.1
9.15, 9.55647, -0.228764, 19.109
9.16, 9.5542, -0.226516, 19.118
9.17, 9.55196, -0.224156, 19.1269
9.18, 9.54975, -0.221684, 19.1358
9.19, 9.54755, -0.219104, 19.1448
9.2, 9.54539, -0.216416, 19.1536
9.21, 9.54325, -0.213624, 19.1625
9.22, 9.54115, -0.210728, 19.1713
9.23, 9.53907, -0.207731, 19.18
9.24, 9.53702, -0.204634, 19.1888
9.25, 9.53501, -0.201441, 19.1974
9.26, 9.53303, -0.198152, 19.2061
9.27, 9.53108, -0.19477, 19.2147
9.28, 9.52917, -0.191298, 19.2232
9.29, 9.52729, -0.187736, 19.2317
9.3, 9.52545, -0.184088, 19.2401
9.31, 9.52364, -0.180355, 19.2485
9.32, 9.52188, -0.17654, 19.2568
9.33, 9.52015, -0.172644, 19.265
9.34, 9.51847, -0.16867, 19.2732
9.35, 9.51682, -0.164621, 19.2813
9.36, 9.51521, -0.160497, 19.2894
9.37, 9.51365, -0.156303, 19.2974
9.38, 9.51213, -0.152039, 19.3053
9.39, 9.51065, -0.147708, 19.3132
9.4, 9.50922, -0.143312, 19.3209
9.41, 9.50783, -0.138854, 19.3286
9.42, 9.50649, -0.134336, 19.3363
9.43, 9.50519, -0.12976, 19.3438
9.44, 9.50394, -0.125128, 19.3513
9.45, 9.50274, -0.120443, 19.3586
9.46, 9.50158, -0.115707, 19.3659
9.47, 9.50047, -0.110922, 19.3732
9.48, 9.49941, -0.106091, 19.3803
9.49, 9.4984, -0.101215, 19.3873
9.5, 9.49743, -0.0962976, 19.3943
9.51, 9.49652, -0.0913405, 19.4011
9.52, 9.49566, -0.0863462, 19.4079
9.53, 9.49484, -0.0813168, 19.4146
9.54, 9.49408, -0.0762546, 19.4212
9.55, 9.49337, -0.071162, 19.4277
9.56, 9.49271, -0.0660412, 19.4341
9.57, 9.4921, -0.0608944, 19.4403
9.58, 9.49154, -0.055724, 19.4465
9.59, 9.49104, -0.0505321, 19.4526
9.6, 9.49058, -0.0453211, 19.4586
9.61, 9.49018, -0.0400931, 19.4645
9.62, 9.48984, -0.0348503, 19.4703
9.63, 9.48954, -0.029595, 19.476
9.64, 9.4893, -0.0243294, 19.4816
9.65, 9.48911, -0.0190556, 19.4871
9.66, 9.48897, -0.0137759, 19.4925
9.67, 9.48888, -0.00849234, 19.4978
9.68, 9.48885, -0.00320712, 19.503
9.69, 9.48887, 0.00207766, 19.508
9.7, 9.48894, 0.00735986, 19.513
9.71, 9.48907, 0.0126374, 19.5179
9.72, 9.48925, 0.0179082, 19.5226
9.73, 9.48948, 0.0231702, 19.5273
9.74, 9.48977, 0.0284214, 19.5318
9.75, 9.4901, 0.0336597, 19.5362
9.76, 9.49049, 0.0388832, 19.5405
9.77, 9.49093, 0.0440898, 19.5447
9.78, 9.49143, 0.0492776, 19.5488
9.79, 9.49197, 0.0544447, 19.5528
9.8, 9.49257, 0.0595892, 19.5567
9.81, 9.49321, 0.0647091, 19.5605
9.82, 9.49391, 0.0698026, 19.5642
9.83, 9.49466, 0.0748679, 19.5677
9.84, 9.49546, 0.0799031, 19.5712
9.85, 9.49631, 0.0849064, 19.5745
9.86, 9.49721, 0.0898761, 19.5777
9.87, 9.49815, 0.0948104, 19.5808
9.88, 9.49915, 0.0997077, 19.5839
9.89, 9.5002, 0.104566, 19.5868
9.9, 9.50129, 0.109384, 19.5896
9.91, 9.50243, 0.11416, 19.5923
9.92, 9.50362, 0.118893, 19.5948
9.93, 9.50486, 0.12358, 19.5973
9.94, 9.50614, 0.12822, 19.5997
9.95, 9.50747, 0.132812, 19.602
9.96, 9.50884, 0.137354, 19.6041
9.97, 9.51026, 0.141845, 19.6062
9.98, 9.51172, 0.146283, 19.6081
9.99, 9.51323, 0.150668, 19.61
10, 9.51478, 0.154996, 19.6118
10.01, 9.51637, 0.159268, 19.6134
10.02, 9.51801, 0.163482, 19.615
10.03, 9.51968, 0.167637, 19.6164
10.04, 9.5214, 0.171731, 19.6178
10.05, 9.52316, 0.175763, 19.619
10.06, 9.52496, 0.179733, 19.6202
10.07, 9.52679, 0.183638, 19.6212
10.08, 9.52867, 0.187478, 19.6222
10.09, 9.53058, 0.191252, 19.6231
10.1, 9.53253, 0.194958, 19.6238
10.11, 9.53451, 0.198596, 19.6245
10.12, 9.53654, 0.202165, 19.6251
10.13, 9.53859, 0.205664, 19.6256
10.14, 9.54068, 0.209092, 19.626
10.15, 9.54281, 0.212447, 19.6263
10.16, 9.54497, 0.21573, 19.6266
10.17, 9.54715, 0.218939, 19.6267
10.18, 9.54938, 0.222074, 19.6268
10.19, 9.55163, 0.225134, 19.6268
10.2, 9.55391, 0.228118, 19.6267
10.21, 9.55622, 0.231025, 19.6265
10.22, 9.55856, 0.233855, 19.6262
10.23, 9.56092, 0.236608, 19.6259
10.24, 9.56332, 0.239282, 19.6255
10.25, 9.56573, 0.241878, 19.625
10.26, 9.56818, 0.244394, 19.6244
10.27, 9.57065, 0.246831, 19.6238
10.28, 9.57314, 0.249187, 19.623
10.29, 9.57565, 0.251463, 19.6223
10.3, 9.57819, 0.253658, 19.6214
10.31, 9.58075, 0.255772, 19.6205
10.32, 9.58333, 0.257804, 19.6195
10.33, 9.58592, 0.259754, 19.6184
10.34, 9.58854, 0.261622, 19.6173
10.35, 9.59117, 0.263409, 19.6161
10.36, 9.59382, 0.265113, 19.6149
10.37, 9.59649, 0.266734, 19.6136
10.38, 9.59917, 0.268273, 19.6122
10.39, 9.60187, 0.269729, 19.6108
10.4, 9.60458, 0.271103, 19.6094
10.41, 9.60731, 0.272393, 19.6078
10.42, 9.61004, 0.273602, 19.6063
10.43, 9.61279, 0.274728, 19.6046
10.44, 9.61555, 0.275771, 19.603
10.45, 9.61832, 0.276732, 19.6013
10.46, 9.62109, 0.277611, 19.5995
10.47, 9.62388, 0.278408, 19.5977
10.48, 9.62667, 0.279123, 19.5958
10.49, 9.62946, 0.279757, 19.5939
10.5, 9.63227, 0.28031, 19.592
10.51, 9.63508, 0.280782, 19.5901
10.52, 9.63789, 0.281173, 19.5881
10.53, 9.6407, 0.281484, 19.586
10.54, 9.64352, 0.281715, 19.5839
10.55, 9.64634, 0.281867, 19.5818
10.56, 9.64916, 0.28194, 19.5797
10.57, 9.65198, 0.281935, 19.5776
10.58, 9.65479, 0.281851, 19.5754
10.59, 9.65761, 0.281691, 19.5732
10.6, 9.66043, 0.281453, 19.5709
10.61, 9.66324, 0.281139, 19.5687
10.62, 9.66605, 0.28075, 19.5664
10.63, 9.66885, 0.280286, 19.5641
10.64, 9.67165, 0.279747, 19.5618
10.65, 9.67444, 0.279134, 19.5595
10.66, 9.67722, 0.278449, 19.5571
10.67, 9.68, 0.277691, 19.5548
10.68, 9.68277, 0.276862, 19.5524
10.69, 9.68553, 0.275962, 19.55
10.7, 9.68828, 0.274992, 19.5476
10.71, 9.69102, 0.273953, 19.5453
10.72, 9.69374, 0.272846, 19.5429
10.73, 9.69646, 0.271671, 19.5405
10.74, 9.69917, 0.27043, 19.5381
10.75, 9.70186, 0.269123, 19.5357
10.76, 9.70453, 0.267751, 19.5333
10.77, 9.7072, 0.266316, 19.5309
10.78, 9.70985, 0.264817, 19.5285
10.79, 9.71248, 0.263257, 19.5261
10.8, 9.71509, 0.261636, 19.5237
10.81, 9.71769, 0.259954, 19.5213
10.82, 9.72028, 0.258214, 19.519
10.83, 9.72284, 0.256416, 19.5166
10.84, 9.72539, 0.254561, 19.5143
10.85, 9.72791, 0.25265, 19.5119
10.86, 9.73042, 0.250685, 19.5096
10.87, 9.73291, 0.248665, 19.5073
10.88, 9.73537, 0.246594, 19.505
10.89, 9.73782, 0.244471, 19.5027
10.9, 9.74024, 0.242297, 19.5005
10.91, 9.74264, 0.240074, 19.4983
10.92, 9.74502, 0.237803, 19.4961
10.93, 9.74737, 0.235486, 19.4939
10.94, 9.7497, 0.233122, 19.4917
10.95, 9.75201, 0.230714, 19.4896
10.96, 9.75429, 0.228262, 19.4875
10.97, 9.75655, 0.225769, 19.4854
10.98, 9.75878, 0.223234, 19.4833
10.99, 9.76099, 0.220659, 19.4813
11, 9.76317, 0.218046, 19.4793
11.01, 9.76533, 0.215396, 19.4774
11.02, 9.76745, 0.212709, 19.4754
11.03, 9.76955, 0.209987, 19.4735
11.04, 9.77162, 0.207232, 19.4717
11.05, 9.77367, 0.204444, 19.4699
11.06, 9.77569, 0.201625, 19.4681
11.07, 9.77767, 0.198775, 19.4663
11.08, 9.77963, 0.195897, 19.4646
11.09, 9.78156, 0.192992, 19.4629
11.1, 9.78346, 0.19006, 19.4613
11.11, 9.78533, 0.187103, 19.4597
11.12, 9.78717, 0.184122, 19.4581
11.13, 9.78899, 0.181119, 19.4566
11.14, 9.79077, 0.178094, 19.4552
11.15, 9.79252, 0.17505, 19.4537
11.16, 9.79424, 0.171986, 19.4524
11.17, 9.79593, 0.168905, 19.451
11.18, 9.79758, 0.165807, 19.4497
11.19, 9.79921, 0.162695, 19.4485
11.2, 9.80081, 0.159569, 19.4473
11.21, 9.80237, 0.156429, 19.4461
11.22, 9.8039, 0.153279, 19.445
11.23, 9.80541, 0.150118, 19.444
11.24, 9.80687, 0.146949, 19.443
11.25, 9.80831, 0.143771, 19.442
11.26, 9.80972, 0.140587, 19.4411
11.27, 9.81109, 0.137398, 19.4402
11.28, 9.81243, 0.134204, 19.4394
11.29, 9.81374, 0.131008, 19.4387
11.3, 9.81502, 0.12781, 19.438
11.31, 9.81627, 0.124611, 19.4373
11.32, 9.81748, 0.121412, 19.4367
11.33, 9.81866, 0.118215, 19.4361
11.34, 9.81982, 0.115021, 19.4356
11.35, 9.82093, 0.111831, 19.4352
11.36, 9.82202, 0.108646, 19.4348
11.37, 9.82307, 0.105468, 19.4345
11.38, 9.8241, 0.102296, 19.4342
11.39, 9.82509, 0.0991331, 19.4339
11.4, 9.82605, 0.0959795, 19.4338
11.41, 9.82698, 0.0928365, 19.4336
11.42, 9.82787, 0.089705, 19.4336
11.43, 9.82874, 0.0865862, 19.4336
11.44, 9.82957, 0.083481, 19.4336
11.45, 9.83038, 0.0803906, 19.4337
11.46, 9.83115, 0.0773158, 19.4338
11.47, 9.83189, 0.0742578, 19.434
11.48, 9.83261, 0.0712175, 19.4343
11.49, 9.83329, 0.0681958, 19.4346
11.5, 9.83394, 0.0651937, 19.4349
11.51, 9.83456, 0.0622122, 19.4353
11.52, 9.83516, 0.0592522, 19.4358
11.53, 9.83572, 0.0563145, 19.4363
11.54, 9.83625, 0.0534001, 19.4369
11.55, 9.83676, 0.0505099, 19.4375
11.56, 9.83723, 0.0476447, 19.4382
11.57, 9.83768, 0.0448053, 19.4389
11.58, 9.8381, 0.0419927, 19.4397
11.59, 9.83849, 0.0392076, 19.4405
11.6, 9.83886, 0.0364508, 19.4414
11.61, 9.8392, 0.0337231, 19.4423
11.62, 9.83951, 0.0310253, 19.4433
11.63, 9.83979, 0.0283581, 19.4444
11.64, 9.84005, 0.0257222, 19.4454
11.65, 9.84028, 0.0231184, 19.4466
11.66, 9.84048, 0.0205474, 19.4478
11.67, 9.84066, 0.0180098, 19.449
11.68, 9.84082, 0.0155063, 19.4503
11.69, 9.84095, 0.0130376, 19.4516
11.7, 9.84105, 0.0106042, 19.453
11.71, 9.84114, 0.00820688, 19.4544
11.72, 9.8412, 0.00584609, 19.4559
11.73, 9.84123, 0.00352245, 19.4574
11.74, 9.84124, 0.00123651, 19.459
11.75, 9.84123, -0.00101118, 19.4606
11.76, 9.8412, -0.00322012, 19.4622
11.77, 9.84115, -0.00538979, 19.4639
11.78, 9.84107, -0.00751973, 19.4656
11.79, 9.84098, -0.00960948, 19.4674
11.8, 9.84086, -0.0116586, 19.4693
11.81, 9.84072, -0.0136666, 19.4711
11.82, 9.84057, -0.0156332, 19.473
11.83, 9.84039, -0.0175578, 19.475
11.84, 9.8402, -0.0194403, 19.477
11.85, 9.83998, -0.0212802, 19.479
11.86, 9.83975, -0.0230772, 19.4811
11.87, 9.8395, -0.0248309, 19.4832
11.88, 9.83924, -0.0265411, 19.4853
11.89, 9.83896, -0.0282075, 19.4875
11.9, 9.83866, -0.0298299, 19.4897
11.91, 9.83834, -0.031408, 19.4919
11.92, 9.83801, -0.0329416, 19.4942
11.93, 9.83767, -0.0344304, 19.4965
11.94, 9.83731, -0.0358744, 19.4989
11.95, 9.83694, -0.0372733, 19.5012
11.96, 9.83655, -0.038627, 19.5036
11.97, 9.83615, -0.0399354, 19.5061
11.98, 9.83574, -0.0411983, 19.5085
11.99, 9.83532, -0.0424157, 19.511
12, 9.83488, -0.0435875, 19.5136
12.01, 9.83443, -0.0447137, 19.5161
12.02, 9.83398, -0.0457941, 19.5187
12.03, 9.83351, -0.0468288, 19.5213
12.04, 9.83303, -0.0478177, 19.5239
12.05, 9.83254, -0.048761, 19.5266
12.06, 9.83205, -0.0496586, 19.5292
12.07, 9.83154, -0.0505105, 19.5319
12.08, 9.83103, -0.0513169, 19.5346
12.09, 9.83051, -0.0520778, 19.5374
12.1, 9.82998, -0.0527933, 19.5401
12.11, 9.82944, -0.0534635, 19.5429
12.12, 9.8289, -0.0540886, 19.5457
12.13, 9.82836, -0.0546686, 19.5485
12.14, 9.8278, -0.0552039, 19.5513
12.15, 9.82725, -0.0556945, 19.5542
12.16, 9.82669, -0.0561406, 19.557
12.17, 9.82612, -0.0565425, 19.5599
12.18, 9.82555, -0.0569004, 19.5628
12.19, 9.82498, -0.0572144, 19.5657
12.2, 9.8244, -0.057485, 19.5686
12.21, 9.82383, -0.0577123, 19.5715
12.22, 9.82325, -0.0578966, 19.5744
12.23, 9.82267, -0.0580382, 19.5774
12.24, 9.82209, -0.0581375, 19.5803
12.25, 9.8215, -0.0581947, 19.5833
12.26, 9.82092, -0.0582103, 19.5862
12.27, 9.82034, -0.0581844, 19.5892
12.28, 9.81976, -0.0581177, 19.5921
